Prediction,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,Orbital Period,koi_period_err1,koi_time0bk,koi_time0bk_err1,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_depth,koi_depth_err1,Planet Radius,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,Stellar Radius,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,tda_entropy_dim0,tda_entropy_dim1,tda_total_dim0,tda_total_dim1
0,0,0,0,0,83.499618,0.004992,163.5093,0.0518,0.341,0.123,-0.341,16.03,1.4,501.0,37.4,1.72,0.19,-0.2,343.0,3.29,1.45,-1.05,16.1,5141.0,196.0,-179.0,4.526,0.082,-0.075,0.773,0.088,-0.088,292.64258,45.732342,15.726,4.835560444881259,2.7317536176487747,51.70945119857788,1.6171538829803467
0,0,0,0,0,91.507044,0.001381,184.2723,0.0132,0.1665,0.2766,-0.1665,5.019,0.326,539.0,56.1,1.43,5.41,-0.11,302.0,1.97,49.96,-0.48,12.4,5040.0,183.0,-143.0,4.635,0.056,-1.207,0.626,2.363,-0.05,296.05667,45.76976,14.969,4.683121071805098,1.9123716225219103,74.89793762564659,1.2569785118103027
0,0,0,0,0,188.664098,0.006656,154.3037,0.0193,0.2033,0.2435,-0.2032,5.179,0.617,960.0,138.0,2.02,0.26,-0.19,232.0,0.68,0.29,-0.19,9.4,4788.0,152.0,-134.0,4.599,0.059,-0.053,0.672,0.084,-0.065,298.3862,45.764229,15.545,4.82820173196677,2.743879394295539,31.446106553077698,0.5805411338806152
0,0,0,0,0,75.636309,0.001236,131.9468,0.0116,0.2749,0.1826,-0.2746,2.588,0.432,174.6,32.7,1.32,0.58,-0.12,447.0,9.45,12.09,-2.62,6.0,6072.0,151.0,-195.0,4.467,0.047,-0.302,0.994,0.435,-0.092,281.32047,47.214809,13.825,4.786579964988323,2.501297280610398,31.504617303609848,0.8231798410415649
2,0,0,1,1,24.614775,0.0002371,142.51094,0.00896,0.089,0.365,-0.089,2.395,0.213,229.4,25.8,1.28,0.32,-0.12,574.0,25.69,19.34,-6.69,10.5,5654.0,152.0,-152.0,4.536,0.046,-0.173,0.849,0.217,-0.078,283.02139,47.259651,14.346,4.791481896336171,1.998701919567275,31.408841133117676,0.4954960346221924
2,0,1,0,0,1.21374744,2.2e-08,131.7423095,1.51e-05,0.831,0.006,-0.006,5.79293,0.00102,185130.0,25.4,96.19,29.24,-23.94,2441.0,8380.25,7520.82,-4336.22,8755.2,6791.0,189.0,-260.0,4.137,0.185,-0.185,1.619,0.492,-0.403,283.8663,47.228271,10.811,4.803665292331537,2.978032587111752,70.95204949378967,3.0418708324432373
0,0,0,0,0,492.23808,0.01382,247.5842,0.0184,0.0198,0.3974,-0.0198,12.53,0.706,676.8,66.3,2.19,0.91,-0.17,209.0,0.45,0.56,-0.1,13.2,5609.0,159.0,-149.0,4.546,0.03,-0.285,0.854,0.352,-0.067,284.0925,47.251381,15.502,4.832828896965797,3.145632772886514,40.105657398700714,1.3452669382095337
0,0,0,0,0,198.6004,0.003484,163.566,0.0141,0.648,0.3126,-0.4289,3.53,0.407,300.8,36.8,4.6,2.63,-1.3,458.0,10.45,18.21,-5.69,9.8,5357.0,141.0,-160.0,3.641,0.256,-0.336,2.522,1.444,-0.714,288.47318,47.247921,13.183,4.829104043420636,3.1889027235908753,52.72437483072281,1.4796546697616577
2,1,0,0,0,372.30881,0.0178,379.1454,0.0124,0.1243,0.3324,-0.1242,3.874,0.92,535.2,94.8,2.09,0.82,-0.18,249.0,0.91,1.05,-0.23,14.9,5966.0,154.0,-175.0,4.519,0.036,-0.287,0.904,0.356,-0.076,289.41861,47.291889,14.866,4.834751433584452,3.1355946026425077,47.07857275009155,1.7384912967681885
2,1,0,0,0,454.244158,0.005224,494.92901,0.00637,0.0033,0.4534,-0.0032,3.399,0.24,241.0,25.9,2.93,1.07,-1.12,356.0,3.8,4.18,-2.55,9.9,6446.0,198.0,-234.0,3.935,0.348,-0.185,1.874,0.684,-0.715,292.12549,47.221966,12.055,4.841510512038686,3.915433872160075,59.751378774642944,3.3552021980285645
2,1,0,0,0,112.48226,0.00183,177.56967,0.00953,0.5181,0.4945,-0.3108,1.923,0.357,195.7,39.4,1.37,0.51,-0.12,386.0,5.23,5.57,-1.39,5.2,6089.0,143.0,-182.0,4.495,0.043,-0.275,0.95,0.353,-0.085,297.09702,47.223492,13.725,4.8311918095316555,3.580906926730221,32.23160469532013,1.3800848722457886
2,1,0,0,0,218.56734012,,246.0741577,,,,,2.38,,,,,,,,,,,,,,,,,,,,,280.35217,43.293671,15.52,4.7756927866600405,1.5661397824440426,66.47610104084015,0.9683830738067627
2,1,0,0,0,229.948531,0.00628,339.4719,0.0155,0.35,0.1882,-0.35,1.813,0.397,154.2,41.1,1.09,0.46,-0.08,301.0,1.93,2.41,-0.44,6.1,6225.0,159.0,-171.0,4.537,0.032,-0.311,0.861,0.365,-0.061,286.03711,43.20401,13.119,4.808478647834925,3.321739572866934,45.096063792705536,1.6669089794158936
2,1,0,0,0,403.5637828,,424.8697825,,,,,3.64,,,,,,,,,,,,,,,,,,,,,288.63306,43.205311,15.016,4.836255880683348,3.4629449956098237,50.51650285720825,1.7376376390457153
2,0,1,0,0,2.41172358,2.43e-05,133.8617,0.0141,1.281,5.401,-0.127,2.6311,0.0328,3364.7,36.3,50.53,14.5,-10.54,1706.0,1997.33,1702.56,-931.98,108.6,6363.0,181.0,-250.0,4.22,0.185,-0.185,1.332,0.382,-0.278,288.91037,43.21846,14.777,4.8268384141262395,3.0065460326462,38.399057149887085,0.9544335603713989
2,1,0,0,0,92.9314146,,147.8009148,,,,,2.35,,,,,,,,,,,,,,,,,,,,,294.93484,43.21283,14.844,4.8205770811259985,2.527703482673265,24.809469670057297,0.7639258503913879
2,1,0,0,0,103.22293786,,145.1458222,,,,,2.63,,,,,,,,,,,,,,,,,,,,,295.30634,43.24958,14.125,4.800323405270319,2.933934897482096,33.490961372852325,0.6194239854812622
0,0,0,0,0,5.71966537,5.105e-05,131.78147,0.00788,0.1103,0.3589,-0.1103,3.938,0.195,19.1,1.8,0.82,0.34,-0.29,1479.0,1131.75,1344.26,-715.95,11.3,6356.0,151.0,-187.0,3.985,0.301,-0.212,1.865,0.767,-0.665,296.65967,43.27029,11.331,4.787320190838302,2.269156632356688,44.17386808991432,0.748199462890625
2,0,1,0,0,209.06299275,1.554e-05,300.828345,5.1e-05,0.823,0.059,-0.228,10.0389,0.00855,250910.0,536.0,72.26,22.58,-9.67,329.0,2.77,2.54,-0.95,3295.6,6130.0,164.0,-200.0,4.42,0.072,-0.203,1.024,0.32,-0.137,296.0347,44.56221,14.174,4.808826700940841,3.563479888542831,53.12446117401123,2.5767067670822144
0,0,0,0,0,201.621794,0.007555,261.7721,0.0269,0.1779,0.3135,-0.1778,3.172,0.669,480.0,109.0,2.02,0.81,-0.2,309.0,2.14,2.54,-0.6,6.8,5919.0,167.0,-175.0,4.483,0.057,-0.28,0.923,0.367,-0.093,296.19122,44.542122,15.169,4.83634402476069,2.396275641424282,39.87263125181198,0.7355508804321289
2,0,1,0,0,70.335879746,4.194e-06,198.9473258,4.72e-05,1.04,0.248,-0.01,4.65625,0.00271,24418.0,13.7,29.56,6.21,-2.88,455.0,10.1,6.16,-2.89,2148.6,6081.0,145.0,-199.0,4.478,0.05,-0.15,0.966,0.203,-0.094,296.83002,44.549149,11.701,4.81491901003396,2.4950710847006037,47.10045289993286,0.5697855949401855
2,1,0,0,0,591.37382,0.01092,333.48076,0.00875,0.1609,0.2834,-0.1603,4.35,1.4,245.0,39.1,2.2,0.98,-0.47,289.0,1.65,2.14,-0.76,10.7,6609.0,163.0,-211.0,4.183,0.182,-0.248,1.391,0.615,-0.299,296.94693,44.553761,12.913,4.818720470874019,3.5061156461676037,50.38686925172806,1.7346670627593994
2,1,0,0,0,559.28332,0.01251,228.2959,0.0151,0.3058,0.1483,-0.3057,4.245,0.695,1360.0,262.0,2.54,0.1,-0.2,150.0,0.12,0.03,-0.03,6.7,4386.0,140.0,-132.0,4.586,0.042,-0.018,0.709,0.03,-0.054,298.51447,44.500278,15.669,4.798258272186103,2.3319652049478337,38.98647743463516,0.6919243335723877
0,0,0,0,0,24.6777128,0.0005909,136.5139,0.0152,0.6305,0.0139,-0.4973,5.088,0.52,131.3,17.7,6.04,0.83,-0.8,1176.0,451.88,189.38,-141.56,9.0,4995.0,116.0,-117.0,3.118,0.03,-0.029,5.058,0.697,-0.663,300.83527,44.560661,13.434,4.805034250418711,2.9097388985707613,48.83369481563568,1.104292392730713
0,0,0,0,0,113.05980069,,241.0089927,,,,,19.03,,,,,,,,,,,,,,,,,,,,,300.90146,44.597328,13.43,4.832587502359602,2.9281355559495035,60.05568873882294,0.8530739545822144
2,1,0,0,0,136.355967,0.002262,157.0974,0.0204,0.6066,0.3466,-0.2796,3.17,1.0,165.1,81.5,1.42,0.63,-0.16,380.0,4.93,6.43,-1.5,6.3,6077.0,151.0,-196.0,4.408,0.071,-0.29,1.058,0.471,-0.116,283.7251,44.67886,14.254,4.789257575118647,2.8744274476056213,34.77907553315163,0.7746611833572388
0,0,0,0,0,54.6957124,0.0009965,155.2574,0.0157,0.954,0.025,-0.66,6.89,0.494,1096.0,103.0,3.28,0.45,-0.4,405.0,6.34,3.04,-2.1,12.4,5299.0,186.0,-186.0,4.535,0.093,-0.076,0.757,0.102,-0.092,299.81772,45.709164,13.823,4.80443473895494,2.5779569039447323,32.447117537260056,0.9181071519851685
2,1,0,0,0,532.9307,0.1568,285.017,0.163,0.4579,0.0319,-0.4578,3.89,1.3,181.4,46.6,4.68,0.84,-1.59,498.0,14.53,8.15,-9.15,5.3,7872.0,231.0,-310.0,3.698,0.276,-0.097,3.373,0.604,-1.148,300.35648,45.737091,13.103,4.728151591993823,2.5660365832065213,136.89277458190918,2.1923110485076904
0,0,0,0,0,169.84787744,,178.6902845,,,,,2.82,,,,,,,,,,,,,,,,,,,,,286.12247,45.84251,12.687,4.765622882249456,2.2273674905912304,28.23993219435215,0.5297585725784302
0,0,0,0,0,284.699924,0.004635,257.6791,0.0149,0.3145,0.1587,-0.3144,3.709,0.826,371.1,80.4,2.0,0.84,-0.21,293.0,1.74,2.14,-0.52,7.6,6054.0,156.0,-193.0,4.425,0.065,-0.285,1.028,0.432,-0.109,288.02945,45.800098,14.403,4.816288559162418,2.243882269773975,37.33026373386383,0.5783038139343262
2,1,0,0,0,171.69799,0.004121,221.34517,0.00784,0.2266,0.2233,-0.2265,2.904,0.344,878.0,124.0,39.78,1.92,-15.02,878.0,140.73,21.42,-94.68,7.7,5033.0,60.0,-208.0,2.645,0.031,-0.027,13.679,0.66,-5.165,297.29742,45.881748,13.318,4.812820526637322,2.295129556562872,53.003496527671814,0.9205760955810547
2,1,0,0,0,444.89411,0.01725,240.274,0.03,0.2991,0.1817,-0.2989,7.937,0.986,363.0,42.7,4.7,1.42,-2.34,386.0,5.25,4.81,-4.09,13.2,6195.0,194.0,-200.0,3.753,0.472,-0.19,2.439,0.736,-1.216,298.73535,45.863979,13.037,4.836789624011082,3.4080355435368515,61.010679841041565,1.9175150394439697
0,0,0,0,0,402.20969,0.01102,369.5086,0.0168,0.3779,0.0848,-0.3775,5.298,0.677,472.5,68.9,10.03,7.04,-3.19,452.0,9.86,21.7,-5.71,9.5,4961.0,124.0,-124.0,3.131,0.309,-0.372,4.649,3.266,-1.476,299.03528,45.869289,13.66,4.812850839516685,2.9881627264196307,57.14704120159149,1.6080141067504883
2,1,0,0,0,229.86928,0.01226,265.1432,0.035,0.049,0.4165,-0.0488,12.91,1.4,1659.0,154.0,9.57,3.48,-4.76,466.0,11.15,12.46,-8.68,10.6,6065.0,201.0,-200.0,3.763,0.482,-0.211,2.344,0.851,-1.165,300.42334,45.886761,13.868,4.83993900409397,2.6957311580360934,63.71596121788025,1.4350371360778809
2,0,1,1,1,5.14108479,7.768e-05,134.9699,0.0139,1.225,0.252,-0.139,25.93,0.723,611.2,13.4,25.74,8.12,-2.71,1038.0,274.55,262.86,-83.76,57.0,5893.0,184.0,-205.0,4.505,0.039,-0.221,0.941,0.297,-0.099,298.55719,47.251991,15.525,4.799184882681563,2.928086627612214,44.55088710784912,1.2989909648895264
2,1,0,0,0,179.27230765,,149.1729837,,,,,2.21,,,,,,,,,,,,,,,,,,,,,288.77939,47.344372,12.752,4.82651063736421,2.919008514113277,40.06869626045227,1.1440645456314087
0,0,0,0,0,584.55603,0.006664,388.63685,0.00876,0.3282,0.1252,-0.3281,3.671,0.364,346.7,34.8,6.69,0.63,-0.37,354.0,3.73,0.97,-0.57,10.0,5208.0,68.0,-68.0,3.458,0.009,-0.009,3.62,0.34,-0.2,291.36295,47.328709,11.367,4.818151058407349,2.7946736531413965,60.306549191474915,1.4976863861083984
2,1,0,0,0,200.83849979,,268.6842367,,,,,2.37,,,,,,,,,,,,,,,,,,,,,298.01306,47.325008,12.488,4.827202460361827,3.046780676042005,45.855342984199524,1.3414757251739502
2,0,0,1,0,40.1043796,0.0006491,158.8392,0.012,0.2029,0.2591,-0.2029,3.471,0.453,187.3,27.5,1.5,0.71,-0.18,591.0,28.85,40.18,-9.17,9.2,6174.0,155.0,-195.0,4.374,0.088,-0.293,1.089,0.514,-0.13,281.5239,47.474751,14.255,4.8164623614952875,2.300264559947093,42.21508800983429,0.540141224861145
0,0,0,0,0,70.31252504,,178.7486804,,,,,13.66,,,,,,,,,,,,,,,,,,,,,281.88324,47.41605,14.942,4.774693063201812,3.12994871686138,34.215090960264206,0.5252805948257446
2,0,1,0,0,30.114681501,1.606e-06,158.5292451,4.23e-05,1.046,0.025,-0.038,5.68713,0.00216,87057.0,22.2,56.45,18.88,-6.27,639.0,39.44,38.65,-12.17,2858.1,6273.0,169.0,-206.0,4.442,0.056,-0.21,1.044,0.349,-0.116,282.19702,47.419579,14.482,4.825437928572796,2.831522286170507,42.81052088737488,1.086741328239441
0,0,0,0,0,69.775633,0.003048,147.9367,0.0356,0.3519,0.1331,-0.3174,9.205,0.985,140.9,16.8,1.19,0.42,-0.16,480.0,12.52,13.08,-4.08,9.7,6224.0,169.0,-184.0,4.413,0.095,-0.258,0.983,0.349,-0.126,291.63892,47.474972,14.333,4.840908441321683,2.8841642484277243,38.30763077735901,0.8942915201187134
0,0,0,0,0,58.5029431,0.0008227,185.75495,0.00889,0.0062,0.453,-0.0062,1.633,0.288,117.0,20.5,1.54,0.84,-0.33,611.0,33.01,53.11,-15.36,7.0,6525.0,158.0,-218.0,4.215,0.159,-0.298,1.412,0.762,-0.307,296.6608,43.275089,13.048,4.8416486313606,3.518009197788249,39.25228661298752,1.7667056322097778
0,0,0,0,0,415.748785,0.006944,510.09961,0.00962,0.1124,0.3472,-0.1124,3.313,0.352,463.7,64.6,3.24,2.09,-1.38,283.0,1.51,3.17,-1.06,9.2,5324.0,179.0,-147.0,4.027,0.459,-0.327,1.534,0.993,-0.652,298.03403,43.228271,14.03,4.836950488775681,3.433028415137425,61.187169790267944,2.069380283355713
2,0,1,0,0,36.1826854,0.0001785,144.69811,0.00634,1.267,6.674,-0.107,4.2546,0.0408,9471.7,88.1,56.41,15.24,-18.66,635.0,38.4,32.06,-23.15,124.1,5696.0,186.0,-169.0,4.151,0.325,-0.175,1.321,0.357,-0.437,280.1925,43.302479,14.824,4.821213231315413,2.423624350124218,42.723523676395416,0.638775110244751
0,0,0,0,0,24.1527864,0.0003599,146.4101,0.0122,0.175,0.282,-0.175,4.451,0.551,78.1,10.2,0.97,0.32,-0.13,701.0,57.15,56.63,-21.54,9.3,6223.0,194.0,-259.0,4.392,0.087,-0.203,1.095,0.358,-0.154,282.98114,43.300407,13.664,4.794347174195569,3.2415300979401915,29.189094334840775,1.3948809504508972
0,0,0,0,0,11.1734401,0.0002168,142.5962,0.0134,0.268,0.191,-0.268,4.545,0.457,61.3,8.0,1.4,0.47,-0.28,1279.0,632.06,635.93,-299.65,9.0,7372.0,231.0,-334.0,4.142,0.124,-0.202,1.752,0.581,-0.358,287.93747,43.377659,13.335,4.790468006853182,3.145430453243228,42.452677607536316,1.2006555795669556
2,0,1,0,0,472.2265706,0.000123,363.713605,0.000154,0.876,0.039,-0.043,4.8732,0.0104,156140.0,304.0,48.18,13.67,-4.3,217.0,0.52,0.43,-0.14,584.6,5763.0,155.0,-172.0,4.557,0.035,-0.184,0.842,0.239,-0.075,288.74359,43.351089,15.911,4.834496982636611,2.5147917121933228,50.15664088726044,0.8344542980194092
0,0,0,0,0,428.379308,0.009399,522.3881,0.0118,0.7102,0.0274,-0.5127,4.066,0.465,386.6,55.0,2.0,0.96,-0.32,236.0,0.74,1.08,-0.27,7.4,5574.0,172.0,-138.0,4.381,0.152,-0.298,0.953,0.454,-0.155,294.51031,43.322319,14.105,4.824677413028196,3.539371861496681,53.626553416252136,2.0737245082855225
2,0,1,1,1,1.507099289,1.567e-06,132.09341,0.000863,1.265,0.511,-0.108,4.8361,0.0484,1282.0,10.8,26.56,6.79,-2.12,1448.0,1037.46,804.55,-259.99,142.7,5762.0,173.0,-173.0,4.576,0.042,-0.168,0.801,0.205,-0.064,297.25482,43.308979,15.542,4.8269890260706445,3.4120349850658775,31.371500432491302,1.4265910387039185
2,1,0,0,0,253.652263,0.001285,230.25666,0.00439,20.7849,4.996,-7.329,3.85,0.133,26456.0,1309.0,1169.79,108.9,-108.9,159.0,0.15,0.04,-0.03,59.9,3960.0,50.0,-50.0,4.721,0.06,-0.06,0.537,0.05,-0.05,285.70206,44.686989,15.921,4.540621356898357,1.1188819733100654,85.81075394153595,1.76524019241333
0,0,0,0,0,392.72811,0.03037,371.411,0.0461,0.4505,0.074,-0.4188,12.48,1.4,499.7,54.8,1.85,0.84,-0.15,226.0,0.62,0.85,-0.15,12.0,5701.0,165.0,-142.0,4.558,0.035,-0.295,0.815,0.368,-0.066,286.11234,44.657581,15.033,4.825409615102015,2.9005678014761536,47.959557712078094,1.3684782981872559
2,1,0,0,0,128.66825288,,142.6652144,,,,,2.67,,,,,,,,,,,,,,,,,,,,,286.20068,44.64772,10.719,4.792408063172704,3.3273528731718196,34.23654344677925,1.5102382898330688
2,1,0,0,0,485.57785,0.02657,327.5177,0.0254,0.5739,0.0235,-0.4678,6.67,1.2,853.0,201.0,2.18,0.42,-0.15,187.0,0.29,0.17,-0.07,5.6,5255.0,160.0,-140.0,4.616,0.028,-0.114,0.727,0.139,-0.052,286.28214,44.6651,15.857,4.830674164114209,3.4046200000840283,53.892754435539246,1.6951037645339966
0,0,0,0,0,374.05697,0.02385,177.0559,0.0259,0.1026,0.37,-0.1025,22.53,1.7,961.1,80.0,2.34,0.57,-0.17,209.0,0.45,0.34,-0.1,20.6,5302.0,178.0,-144.0,4.595,0.027,-0.151,0.771,0.185,-0.058,286.29144,44.658772,15.583,4.830753859902622,2.4642125020536523,49.04858756065369,0.7301907539367676
2,1,0,0,0,643.4528,0.01535,204.0423,0.0224,0.1952,0.2492,-0.1952,9.346,0.753,585.1,61.7,2.03,0.67,-0.16,192.0,0.32,0.31,-0.07,10.2,5649.0,155.0,-147.0,4.553,0.029,-0.236,0.845,0.28,-0.065,286.78064,44.615559,14.984,4.838965159331959,3.4257883351030984,38.20289933681488,1.3477789163589478
0,0,0,0,0,339.633833,0.008837,260.9552,0.0163,0.111,0.313,-0.1109,8.859,0.553,517.8,49.6,2.04,0.86,-0.17,250.0,0.93,1.16,-0.23,12.0,5823.0,154.0,-167.0,4.522,0.033,-0.302,0.901,0.382,-0.074,286.80566,44.63987,14.699,4.829407315097825,3.177971037873087,36.26186519861221,1.3372058868408203
2,0,1,1,1,1.061934307,1.502e-06,131.72622,0.00125,1.181,0.404,-0.104,3.211,0.0616,264.8,4.5,18.7,5.41,-1.81,1696.0,1958.71,1617.01,-542.48,70.9,5853.0,139.0,-174.0,4.544,0.036,-0.204,0.868,0.251,-0.084,288.92142,44.635181,14.286,4.830018279549566,2.8115679900517834,32.89605915546417,0.8003993034362793
2,0,0,1,1,9.5497037,0.0003035,137.5008,0.0415,0.028,0.442,-0.028,1.881,0.177,706.7,69.6,1.45,0.08,-0.21,456.0,10.25,2.75,-3.87,12.4,3705.0,118.0,-148.0,4.683,0.075,-0.02,0.569,0.033,-0.082,284.92264,45.973461,15.467,4.754840642753187,2.9909863754162704,39.04962110519409,0.572616696357727
0,0,0,0,0,140.884533,0.002615,243.1411,0.0191,0.013,0.435,-0.013,10.245,0.475,158.0,11.0,1.52,0.26,-0.2,392.0,5.6,2.54,-1.61,16.4,5960.0,77.0,-83.0,4.306,0.103,-0.126,1.213,0.213,-0.16,285.60675,45.990318,13.06,4.837927122391739,3.182473138526103,38.29569298028946,1.2538423538208008
2,0,1,1,0,77.138911,0.001078,166.5847,0.011,0.981,0.001,-0.754,7.229,0.793,603.3,41.3,3.39,1.02,-0.27,406.0,6.46,5.53,-1.63,19.0,5778.0,139.0,-174.0,4.531,0.037,-0.213,0.911,0.273,-0.073,287.25195,45.9529,14.457,4.825631293330426,2.744867911649915,42.950321555137634,1.1739397048950195
0,0,0,0,0,100.494129,0.001565,153.8021,0.0126,0.0813,0.3756,-0.0811,2.679,0.382,57.6,10.4,1.33,0.05,-0.06,523.0,17.64,2.05,-2.26,6.9,6018.0,65.0,-65.0,4.036,0.014,-0.019,1.75,0.06,-0.08,287.3548,45.948662,11.484,4.779405215302598,2.7150031032337614,29.930363357067108,1.2226953506469727
0,0,0,0,0,182.453195,0.004504,282.5445,0.0175,0.0792,0.3803,-0.0792,2.721,0.618,184.0,46.4,1.26,0.5,-0.12,332.0,2.89,3.33,-0.79,5.2,6164.0,158.0,-180.0,4.483,0.055,-0.288,0.927,0.366,-0.089,289.02255,45.926022,13.872,4.820551370419487,2.8297066185012434,38.423319935798645,0.8762738704681396
2,1,0,1,1,0.536551592,2.698e-06,132.02205,0.00458,1.102,0.091,-0.118,4.89,0.452,153.2,8.7,12.88,4.07,-1.35,2377.0,7584.36,7269.97,-2392.52,26.2,6140.0,193.0,-236.0,4.455,0.052,-0.208,1.027,0.324,-0.108,291.28577,45.953651,15.668,4.828242744929094,1.6769449726874306,25.23576331138611,0.25906407833099365
2,1,0,1,0,68.54443156,,161.4962975,,,,,2.05,,,,,,,,,,,,,,,,,,,,,291.3595,45.93539,11.197,4.8227771651062685,3.4189910038630367,64.2142504453659,1.8314497470855713
2,1,0,0,0,130.110715,0.002352,165.4972,0.012,0.1883,0.2767,-0.1883,2.227,0.396,251.9,53.5,1.32,0.47,-0.1,343.0,3.26,3.34,-0.76,6.4,5960.0,152.0,-159.0,4.561,0.03,-0.251,0.828,0.292,-0.063,293.30792,45.983459,14.241,4.8393146786172,3.618928128973506,32.33705013990402,1.5788390636444092
2,0,0,0,0,242.484764,0.008734,367.222,0.0226,0.1785,0.2687,-0.1785,6.451,0.739,361.7,54.3,1.58,0.57,-0.1,283.0,1.51,1.58,-0.33,7.6,6068.0,159.0,-168.0,4.568,0.025,-0.253,0.829,0.297,-0.054,297.83392,47.420731,14.96,4.842676454750841,3.066353125665793,44.90740990638733,1.3492738008499146
0,0,0,0,0,383.26217,0.01329,216.192,0.0366,0.1407,0.3331,-0.1406,4.84,1.3,448.4,73.5,1.57,0.37,-0.15,203.0,0.4,0.29,-0.11,11.0,5074.0,162.0,-126.0,4.536,0.065,-0.615,0.761,0.179,-0.074,283.46307,47.5546,14.06,4.776693233486621,2.3842749688652423,61.935435742139816,1.4991395473480225
0,0,0,0,0,178.266978,0.002828,229.75414,0.00929,0.886,0.048,-0.663,5.276,0.282,1857.0,177.0,3.71,0.32,-0.1,241.0,0.8,0.21,-0.09,12.5,4899.0,77.0,-87.0,4.624,0.007,-0.063,0.713,0.062,-0.018,287.29132,47.598251,15.518,4.781681095001324,2.5958459674235295,27.85271829366684,0.5502930283546448
2,1,0,0,0,385.593209,0.006574,393.8276,0.0129,0.5548,0.0122,-0.4744,2.799,0.51,282.9,50.2,2.37,1.26,-0.54,311.0,2.2,3.55,-1.05,5.6,6205.0,165.0,-196.0,4.194,0.202,-0.27,1.358,0.725,-0.31,289.53293,47.596931,13.927,4.809252045183345,3.2464309853206124,47.73158311843872,1.808703064918518
2,0,0,1,0,215.737826,0.00209,330.88376,0.00614,0.916,6.867,-0.059,7.257,0.229,8476.0,271.0,8.71,0.83,-0.83,231.0,0.67,0.26,-0.19,36.8,4889.0,175.0,-175.0,4.574,0.055,-0.045,0.724,0.069,-0.069,296.2486,47.526539,15.705,4.706080884169402,2.112933210377307,52.39252659678459,1.0637977123260498
2,1,0,0,0,507.48249,0.05561,251.1107,0.0845,0.7261,0.213,-0.4791,8.19,1.8,232.1,31.2,1.22,0.42,-0.12,189.0,0.3,0.32,-0.08,9.7,5227.0,163.0,-130.0,4.541,0.071,-0.603,0.744,0.256,-0.074,297.04718,47.51762,12.941,4.789382392292143,2.4772184513908706,72.93940961360931,1.351907730102539
0,0,0,0,0,30.9771151,0.0005036,145.6475,0.0126,0.5092,0.0446,-0.436,3.188,0.525,125.0,24.8,4.3,1.9,-1.41,950.0,192.79,247.32,-116.14,6.8,5197.0,122.0,-167.0,3.453,0.248,-0.284,3.784,1.674,-1.237,283.58612,47.633739,13.785,4.814688134927132,2.8746773107655743,52.82365041971207,1.2283546924591064
0,0,0,0,0,19.11280242,,143.6245952,,,,,1.58,,,,,,,,,,,,,,,,,,,,,287.11761,47.61618,15.952,4.7949692661730285,3.5269383492833306,22.126846447587013,1.3056248426437378
2,1,0,0,0,30.2111162,0.0005007,160.3175,0.0142,0.0666,0.4509,-0.0662,4.202,0.949,92.6,31.8,4.44,1.87,-1.76,1033.0,269.29,326.29,-183.73,6.5,5132.0,117.0,-175.0,3.321,0.292,-0.278,4.732,1.995,-1.873,297.53174,43.350368,13.514,4.80712039839544,3.2047544917619355,54.611885249614716,1.4472160339355469
1,0,0,0,0,76.377855,0.001825,146.3485,0.0315,0.577,0.269,-0.363,4.809,0.163,11004.0,320.0,6.28,0.4,-0.8,240.0,0.78,0.24,-0.27,38.6,3869.0,133.0,-147.0,4.674,0.068,-0.023,0.584,0.037,-0.074,281.6337,43.411579,16.595,4.737901013195997,2.4593212800044038,26.775925368070602,0.37626636028289795
2,0,1,0,0,55.249007325,2.291e-06,164.9788729,3.35e-05,0.785,0.008,-0.015,5.15147,0.00093,205670.0,26.3,60.79,19.71,-6.54,496.0,14.25,14.04,-4.55,3452.5,6063.0,191.0,-233.0,4.476,0.04,-0.216,1.012,0.328,-0.109,288.15308,43.47356,14.925,4.825606820166914,2.962657677387882,42.07642936706543,1.0590081214904785
0,0,0,0,0,14.2673439,0.0002308,133.9655,0.0127,0.042,0.413,-0.041,3.171,0.58,217.5,29.5,1.21,0.29,-0.09,657.0,44.12,32.09,-11.06,9.0,5475.0,164.0,-164.0,4.567,0.03,-0.17,0.837,0.2,-0.067,289.72818,43.488239,15.181,4.809530106878867,3.0727028612824734,21.949973195791245,0.773398220539093
2,1,0,0,0,22.52907,0.0003496,142.2496,0.0139,0.3668,0.1449,-0.3668,1.373,0.388,327.1,90.9,1.39,0.34,-0.1,532.0,18.89,14.22,-4.44,4.8,5284.0,175.0,-141.0,4.594,0.028,-0.149,0.769,0.185,-0.059,289.76526,43.432331,15.607,4.825741511244509,2.853432111500728,22.84290647506714,1.0012393593788147
